Object ID,APN - Assessor's Parcel Number,Full Address,Agency Owner Name,Agency Type,Use Type,Use Description,Zip Code,Tax Rate Area,Tax Rate City,Agency Class No,Use Code,Use Code 2,Design Type 1,Year Built,Effective Year,Units,Bedrooms,Bathrooms,Square Feet Main,Design Type 2,Year Built 2,Effective Year 2,Units 2,Bedrooms 2,Bathrooms 2,Square Feet Main 2,Design Type 3,Year Built 3,Effective Year 3,Units 3,Bedrooms 3,Bathrooms 3,Square Feet Main 3,Design Type 4,Year Built 4,Effective Year 4,Units 4,Bedrooms 4,Bathrooms 4,Design Type 5,Year Built 5,Effective Year 5,Units 5,Bedrooms 5,Bathrooms 5,Square Feet Main 5,Roll Year,Roll Land Value,Roll Improvement Value,Roll Pers Prop Value,Roll Fixture Value,Roll Home Owners Exemption,Roll Real Estate Exemption,Roll Pers Prop Exemption,Roll Fixture Exemption,Roll Land Base Year,Roll Imp Base Year,Quality Class 1,Quality Class 2,Quality Class 3,Quality Class 4,Quality Class 5,Spatial Change Date,Parcel Create Date,Parcel Type Code,Assessor Map,Assessor IndexMap,Legal Description Line 1,Legal Description Line 2,Legal Description Line 3,Legal Description Line 4,Legal Description Line 5,Legal Description Line Last,Shape,CENTER LON,CENTER X,CENTER Y,Location 1,LAT LON
"3,860",4115-007-903,"8152 ZITOLA TER LOS ANGELES CA 90293
(33.960066, -118.44383)",L A City,LA City,Residential,Single,90293-7832,68,LOS ANGELES,236000,101,1,121,1964,1964,1,4,3,"2,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,D85B,,,,,,19990811,0,4115-007,4115-NDX,"TR=9809 LEGAL DESC SEE DOC 1512977,",,,,,990811 POR OF LOTS 8 AND 9 BLK 34,33,-118,"6,427,141","1,808,195","8152 ZITOLA TER
LOS ANGELES CA","33.960202, -118.443620"
803,2359-024-900,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2359-024,2359-NDX,TRACT NO 19777  LOT 23 AND (EX OF ST),,,,,LOT   24,34,-118,"6,431,540","1,881,617",,"34.162005, -118.430149"
"9,161",7428-034-910,,L A City,LA City,Industrial,Industrial,,14,LOS ANGELES,236000,3000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,7428-034,7428-NDX,TR=2016 LOT   26 BLK    7,,,,,,33,-118,"6,488,834","1,743,560",,"33.783173, -118.239670"
"3,357",3214-007-283,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,8908,unincorporated,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,530",0,0,0,0,0,0,0,"1,981","1,981",,,,,,,0,0,3214-007,3214-NDX,*THAT POR IN CONSOLIDATED FIRE PRO DIST,OF L A CO OF LOT COM N 1307.5 FT AND W,277.5 FT FROM SE COR OF N 1/2 OF SE 1/4,OF SEC 15 T 5N R 14W TH W 167.5 FT WITH,A UNIFORM DEPTH OF 370 FT N POR OF E,1/2 OF E 1/2 OF SEC   15 T   5N R 14W,34,-118,"6,463,047","2,011,339",,"34.518788, -118.327397"
"5,021",4237-031-905,,L A City,LA City,Government,Government Parcel,,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4237-031,4237-NDX,RANCHO LA BALLONA   50 FT STRIP OF LAND,BD NW AND SE BY NW AND SE ROADWAY OF,VENICE BLVD NE BY SE PROLONGATION OF NE,LINE OF MARIAN PL (PER VENICE GATEWAY,,SEC WOOD T  AVE R,33,-118,"6,423,524","1,819,979",,"33.992539, -118.455723"
"4,699",4129-002-906,,L A City,LA City,Miscellaneous,Miscellaneous,,68,LOS ANGELES,236000,8000,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4129-002,4129-NDX,"TRACT NO 4834   LOTS 17, 18, 19 AND",,,,,LOT   20 BLK    1,33,-118,"6,427,864","1,802,259",,"33.943898, -118.441151"
"1,175",2549-023-900,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2549-023,2549-NDX,TRACT NO 18534 LOT   13,,,,,,34,-118,"6,457,670","1,916,984",,"34.259466, -118.344174"
"2,069",3022-029-276,,L A City,LA City,Industrial,Industrial,,7041,unincorporated,236004,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"676,606",0,0,0,0,0,0,0,"1,983","1,983",,,,,,1203590199000,20020102,0,3022-029,3022-NDX,PM 151-76-77 FOR DESC SEE ASSESSOR'S,,,,,MAPS POR OF LOT 1,34,-118,"6,538,680","2,042,732",,"34.605468, -118.076388"
"7,284",5546-017-904,,L A City,LA City,Government,Government Parcel,,200,LOS ANGELES,236000,8899,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5546-017,5546-NDX,LOT BD N BY DE LONGPRE AVE E AND SE BY,COLE AVE S BY FOUNTAIN AVE AND W BY,WILCOX AVE POR OF VAC STS AND POR OF,LOTS 2 THRU 11 FREMONT TRACT NO 2 AND,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,AND 11 FREMONT TRACT,34,-118,"6,461,634","1,857,228",,"34.095301, -118.330406"
"7,504",5585-003-900,,L A City,LA City,Government,Government Parcel,,13,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5585-003,5585-NDX,TRACT # 8730 LOT COM AT MOST S COR OF,LOT 24 TH N AND FOLLOWING E LINE OF,PITCHER RD TO A PT NE THEREON 16.87 FT,FROM MOST N COR OF SD LOT TH S 8¢01',SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOTS 24 AND LOT   33,34,-118,"6,463,490","1,866,008",,"34.119443, -118.324370"
"9,096",7428-029-900,,L A City,LA City,Industrial,Industrial,,14,LOS ANGELES,236000,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,7428-029,7428-NDX,TR=2016*LOTS 1 THRU,,,,,LOT    4 BLK   11,33,-118,"6,489,680","1,744,000",,"33.784387, -118.236889"
"1,172",2548-009-903,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2548-009,2548-NDX,TRACT NO 5860   (EX OF STS) LOT 11 AND,(EX OF ST) LOTS 12 AND,,,,LOT   13 BLK   14,34,-118,"6,460,442","1,918,603",,"34.263940, -118.335017"
"3,320",3213-001-276,,L A  City Dept of Water & Power,LADWP,Irrigated Farm,Desert,,8940,unincorporated,236924,580V,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,647",0,0,0,0,0,0,0,"1,984","1,984",,,,,,,0,0,3213-001,3213-NDX,"LAND DESC IN DOC 1354494,831115*POR OF",,,,,NW 1/4 OF SE 1/4 OF SEC 6 T 5N R 13W,34,-118,"6,477,776","2,020,568",,"34.544268, -118.278585"
649,2320-009-902,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2320-009,2320-NDX,DEHOUGNE TRACT   283 FT STRIP OF LAND,LYING SW 75 FT AND NE 208 FT OF C/L OF,LAND DESC IN DDS 6250-157 THROUGH,"LOTS 19, 20, 21, 22, 23 AND",,LOT   24,34,-118,"6,445,204","1,893,856",,"34.195788, -118.385137"
3,2004-018-901,"22330 NAPA ST LOS ANGELES CA 91304
(34.224844, -118.614496)",L A City,LA City,Residential,Single,91304-2209,16,LOS ANGELES,236000,100,1,120,1963,1963,1,4,3,"2,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,D75B,,,,,,20000114,0,2004-018,2004-NDX,TR=25303 LOT 27,,,,,,34,-118,"6,375,916","1,904,703","22330 NAPA ST
LOS ANGELES CA","34.224648, -118.614484"
961,2415-014-901,,L A City S by S,LA City,Government,Government Parcel,,13,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2415-014,2415-NDX,PROPERTY OF THE LANKERSHIM RANCH LAND,AND WATER CO LOT COM S 266.48 FT AND W,305 FT FROM SE COR OF TRACT NO 14361 TH,W TO SE LINE OF WILLOW CREST AVE THE NE,THEREON TO A PT N FROM BEG TH S TO BEG,PART OF LOT  122,34,-118,"6,451,974","1,887,212",,"34.177600, -118.362671"
"1,860",2833-030-273,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,340,SANTA CLARITA,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,608,0,0,0,0,0,0,0,"1,982","1,982",,,,,,,0,0,2833-030,2833-NDX,*LOT (EX OF RD) COM W 396 FT FROM NE COR,OF SEC 31 T 4N R 15W TH S 66 FT WITH A,UNIFORM DEPTH OF 132 FT W POR OF N 1/2,,,OF NE 1/4 OF SEC   31 T   4N R 15W,34,-118,"6,414,917","1,966,291",,"34.394468, -118.486451"
"5,577",4412-026-903,,L A City,LA City,Government,Government Parcel,,67,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4412-026,4412-NDX,TRACT NO 9300   NW 41.25 FT OF LOT 10,(MEASURED AT R/A) TO NW LINE OF SD LOT,,,,AND SE 1/2 OF LOT   11 BLK    8,34,-118,"6,402,158","1,835,562",,"34.035071, -118.526477"
"5,878",5048-017-901,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,67,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5048-017,5048-NDX,LOT COM N 2¢33' E 50 FT FROM SE COR OF,TR NO 12183 TH N 20¢33' E TO SE PRO-,LONGATION OF C/L OF BODEN ST TH S 56¢,36' E 116.48 FT TH S 2¢33' E TO N LINE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,RANCHO CIENEGA O'PASO DE LA TIJERA,34,-118,"6,450,775","1,832,255",,"34.026577, -118.365971"
"5,727",5009-005-273,,L A  City Dept of Water & Power,LADWP,Miscellaneous,Petroleum & Gas,,1159,unincorporated,236924,830V,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"30,366",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,5009-005,5009-NDX,PART OF RANCHO CIENEGA O'PASO DE LA,TIJERA OWNED BY A J HUTCHINSON AND,E J BALDWIN   LOT COM AT NE COR OF,LOT 1 TR NO 7937 TH NW ON NE LINE OF,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,FROM BEG TH S 89¢09' W TO BEG,33,-118,"6,451,563","1,821,401",,"33.996758, -118.363242"
"8,178",6232-009-272,,L A  City Dept of Water & Power,LADWP,Industrial,Industrial,,746,SOUTH GATE,236924,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"5,424",0,0,0,0,0,0,0,"1,978","1,978",,,,,,1355478362000,0,2,6232-009,6232-NDX,I HEYMAN TRACT OF THE RANCHO SAN ANTONIO,T/L EASE PER O R 47191-1 THROUGH,,,,LOT    1,33,-118,"6,510,769","1,803,235",,"33.947270, -118.167817"
469,2258-006-901,,L A City S by S,LA City,Government,Government Parcel,,16,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2258-006,2258-NDX,*TR=22333*E 387.5 FT OF,,,,,LOT   14,34,-118,"6,408,545","1,883,436",,"34.166709, -118.506190"
"7,396",5567-004-902,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5567-004,5567-NDX,TRACT NO 5118 LOT    5,,,,,,34,-118,"6,447,450","1,863,983",,"34.113726, -118.377338"
"9,233",7440-003-900,,L A City,LA City,Government,Government Parcel,,14,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1130164835000,0,0,7440-003,7440-NDX,TRACT NO 7091  0.08 MORE OR LESS AC,"COM S 47¢55'48"" W 3644.62 FT AND S","85¢08'02"" W 164.85 FT FROM MOST E COR","OF LOT 3 TH N 85¢08'02"" W 60 FT WITH A","UNIFORM DEPTH OF 60 FT N 4¢51'58"" W",PART OF LOT    5,33,-118,"6,491,345","1,740,574",,"33.774984, -118.231384"
"1,478",2631-011-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2631-011,2631-NDX,TRACT NO 7045  LOT COM AT MOST N COR,"OF LOT 60 TH S 48¢39'50"" W 50 FT TH S","41¢31'10"" E TO A LINE PARALLEL WITH",AND DIST W AT R/A 110 FT FROM S PRO-,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOT   70,34,-118,"6,444,030","1,905,814",,"34.228636, -118.389173"
"9,883",8678-019-275,,L A  City Dept of Water & Power,LADWP,Residential,Single,,2793,unincorporated,236924,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"30,750",0,0,0,0,0,0,0,"1,987","1,987",,,,,,1347535192000,0,2,8678-019,8678-NDX,T/L EASE THRU POR OF SW 1/4 OF SW 1/4 OF,,,,,SEC   29 T   1N R  8W,34,-117,"6,638,216","1,872,155",,"34.136505, -117.747032"
"6,694",5305-001-910,,L A City,LA City,Government,Government Parcel,,4,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1091091830000,0,0,5305-001,5305-NDX,LOT COM AT MOST E COR OF LOT 25 PAS-,ADENA VILLA TR TH NW ON SW LINE OF,CASSATT ST AND SW ON SE LINE OF WALNUT,HILL AVE AND S ON E LINE OF BOUNDARY,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,VILLA TRACT,34,-118,"6,503,495","1,854,729",,"34.088732, -118.192123"
"6,897",5434-015-900,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5434-015,5434-NDX,RANCHO LOS FELIS 2.53 MORE OR LESS ACS,ON SE LINE OF LOS FELIZ BLVD PER CF817,COM NE THEREON 919.93 FT FROM MOST W COR,OF LOT 1 TRACT NO 9780 TH NE ON SD SE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,TO BEG,34,-118,"6,479,495","1,864,502",,"34.115436, -118.271475"
"2,170",3025-001-287,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"8,025",0,0,0,0,0,0,0,"1,981","1,981",,,,,,,0,0,3025-001,3025-NDX,*N 207.88 FT OF S 1247.28 FT OF THAT,POR E OF E LINE OF W 80 ACS OF S 100,ACS OF SW 1/4 OF SEC 9 T 6N R 11W,,,LYING W OF E 267.3 FT OF SD SW 1/4,34,-118,"6,546,285","2,047,967",,"34.619865, -118.051126"
"7,319",5548-004-921,,L A City,LA City,,,,200,LOS ANGELES,236000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1129974076000,19990510,1,5548-004,5548-NDX,TR=52496 LOT 45,,,,,,34,-118,"6,458,501","1,859,906",,"34.102630, -118.340782"
131,2118-014-900,,L A City,LA City,Government,Government Parcel,,8852,LOS ANGELES,236000,8823,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2118-014,2118-NDX,TRACT # 9838 LOTS 90 AND,,,,,LOT   91,34,-118,"6,399,477","1,897,559",,"34.205389, -118.536418"
"9,812",8641-002-273,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,2184,GLENDORA,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"12,120",0,0,0,0,0,0,0,"1,978","1,978",,,,,,1346768287000,0,2,8641-002,8641-NDX,*T/L EASE(PER O R 13764-15 AND O R,13890-343 AND O R 14382-155)EXTINDING E,FROM W LINE OF LOT 1 P M 52-38 TO SW,LINE OF FOOTHILL FRWY POR OF LOT 1,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,AND A PORTION OF THE RANCHO SAN JOSE,34,-117,"6,601,815","1,865,644",,"34.118806, -117.867353"
"9,710",8535-001-275,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,3382,IRWINDALE,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"53,586",0,0,0,0,0,0,0,"1,984","1,984",,,,,,1384936306000,19900709,2,8535-001,8535-NDX,P 2-560-561 FOR DESC SEE ASSESSOR'S,,,,,MAPS POR OF SEC 6 T1S R10W,34,-117,"6,572,782","1,861,372",,"34.107133, -117.963278"
"1,148",2538-008-901,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,13,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2538-008,2538-NDX,TRACT NO 7979 LOT COM S 48¢38' W 37.97,FT FROM MOST N COR OF LOT 3 TH S 0¢22',"14"" E TO SW LINE OF LOT 4 TH NW AND",FOLLOWING BDRY LINE OF SD LOTS 4 AND 3,TO BEG PART OF LOTS 3 AND,LOT    4,34,-118,"6,444,092","1,908,914",,"34.237154, -118.389005"
"2,793",3036-008-273,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,4661,unincorporated,236924,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"6,568",0,0,0,0,0,0,0,"1,986","1,986",,,,,,,0,0,3036-008,3036-NDX,S 1/2 OF NW 1/4 OF NE 1/4 OF NE 1/4 OF,,,,,SEC   19 T   5N R  9W,34,-117,"6,604,898","2,008,766",,"34.512073, -117.856492"
"8,755",7418-031-902,,L A City,LA City,Commercial,Hotel & Motels,,400,LOS ANGELES,236000,180V,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,7418-031,7418-NDX,WILMINGTON RANGE 3*S 40 FT OF N 90 FT,,,,,(EX OF ST) OF LOT    1 BLK   13,33,-118,"6,482,163","1,739,676",,"33.772456, -118.261589"
"6,190",5147-029-901,,Community Redevelopment Agency of L A City,LA City,,,,13259,LOS ANGELES,236900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1413306085000,0,0,5147-029,5147-NDX,*TR=H C HALFPENNY'S RESUB OF PART OF,BLK 24 OF WOLFSKILL ORCHARD TR*(EX OF,"STS) LOT 1 AND (EX OF ST) LOTS 2,3 AND",,,LOT    4,34,-118,"6,488,186","1,837,125",,"34.040268, -118.242544"
"1,185",2550-023-901,,L A City,LA City,Government,Government Parcel,,13,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2550-023,2550-NDX,*TR=102*LOT COM N 80¢50' W 62.36 FT,FROM NE COR OF LOT 47 TH N 80¢50' W,"39.14 FT TH S 9¢02'40"" W 240 FT TH","N 38¢39'58"" E 103.29 FT TH","N 40¢30'08"" E TO BEG POR OF",LOT   47,34,-118,"6,455,389","1,921,845",,"34.272800, -118.351778"
"1,358",2602-007-901,,L A City,LA City,Government,Government Parcel,,16,LOS ANGELES,236000,8841,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,19910725,0,2602-007,2602-NDX,POR OF LOT 109 TR NO 30343 AND LOT 94,,,,,TR NO 24500,34,-118,"6,408,047","1,934,771",,"34.307763, -118.508699"
"5,217",4323-013-901,"11014 SANTA MONICA BLVD LOS ANGELES CA 90025
(34.04827, -118.44155)",L A City,LA City,Commercial,Store Combination,90025-3504,67,LOS ANGELES,236000,1200,12,1200,1931,1946,0,0,0,"2,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,D55B,,,,,,20011231,0,4323-013,4323-NDX,TR=5609 LOT 4 BLK 11,,,,,,34,-118,"6,427,928","1,840,158","11014 SANTA MONICA BLVD
LOS ANGELES CA
(34.04827, -118.44155)","34.048041, -118.441486"
"6,521",5192-024-900,,L A City,LA City,Government,Government Parcel,,12704,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1374053978000,0,0,5192-024,5192-NDX,TRACT # 6224 EX OF STS LOT 48 AND EX OF,,,,,ST LOTS 49 AND LOT   58,34,-118,"6,498,894","1,827,401",,"34.013614, -118.207132"
"7,407",5567-014-901,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,5567-014,5567-NDX,TRACT NO 2032   LOT COM AT MOST N COR OF,LOT A TH N 62¢ E 20 FT TH S 48¢55' W,25 FT TH N 33¢35' W 4.93 FT TH N 53¢04',"35"" E 4.89 FT TO BEG  PART OF LOTS A AND",,LOT    B,34,-118,"6,447,461","1,861,715",,"34.107494, -118.377276"
"6,346",5168-017-902,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,7,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1279192362000,0,0,5168-017,5168-NDX,0.95 MORE OR LESS AC BEING EX OF ALLEY,COM AT INTERSECTION OF S LINE OF,WASHINGTON BLVD PER CF1826 WITH A LINE,PARALLEL WITH AND DIST SW AT R/A 50 FT,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,PART OF SAN ANTONIO RANCHO,34,-118,"6,493,902","1,828,677",,"34.017092, -118.223615"
"8,964",7428-017-917,,Alameda Corridor Transportation Authority,Miscellaneous,Industrial,Industrial,,14,LOS ANGELES,620000,300V,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,20011001,0,7428-017,7428-NDX,DOMINGUEZ HARBOR TRACT 1/2 VAC ALLEY,,,,,ADJ ON W AND LOT 13 BLK 7,33,-118,"6,491,831","1,743,936",,"33.784225, -118.229811"
"1,633",2684-016-900,,L A City,LA City,Government,Government Parcel,,16,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2684-016,2684-NDX,TRACT NO 25440 LOT   40,,,,,,34,-118,"6,411,870","1,918,107",,"34.262026, -118.495765"
"5,555",4409-001-902,,L A  City Dept of Water & Power,LADWP,Government,Government Parcel,,67,LOS ANGELES,236920,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1086171811000,0,0,4409-001,4409-NDX,OFFICIAL MAP OF LOS ANGELES COUNTY AS,PER BK 1 PG 76 TO 92 OF O M LOT COM AT,MOST N COR OF LOT 36 DIV 2 REG 36 TH SE,ON A CURVE CONCAVE TO SW RADIUS EQUALS,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,BEG PART OF SEC   36 T    2 R 36W,34,-118,"6,404,977","1,843,522",,"34.056982, -118.517307"
"2,978",3056-007-273,,L A  City Dept of Water & Power,LADWP,Miscellaneous,Rights of Way,,8940,unincorporated,236924,850V,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"4,374",0,0,0,0,0,0,0,"1,980","1,980",,,,,,,0,0,3056-007,3056-NDX,*LOT COM AT INTERSECTION OF E AND W,C/L OF SEC 23 T 5N R 12W WITH A LINE,PARALLEL WITH AND DIST W AT R/A 220 FT,FROM E LINE OF NW 1/4 OF SE 1/4 OF SD,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,SEC   23 T   5N R 12W,34,-118,"6,530,769","2,004,771",,"34.501136, -118.102549"
"3,837",4017-032-270,,L A City,LA City,Government,Government Parcel,,4576,INGLEWOOD,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"20,632",0,0,0,0,0,0,0,"1,978","1,978",,,,,,,0,0,4017-032,4017-NDX,INGLEWOOD   LOT COM AT INTERSECTION OF,C/L OF INDUSTRIAL AVE VAC WITH A LINE,WHICH BEARS N 35¢36' E FROM A PT IN N,LINE OF LOT KNOWN AS NETHERMEAD PARK W,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,NETHERMEAD PARK,33,-118,"6,452,703","1,811,162",,"33.968635, -118.359360"
747,2337-001-900,,L A City,LA City,Government,Government Parcel,,13,LOS ANGELES,236000,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,2337-001,2337-NDX,TRACT # 5847 LOTS 29 AND,,,,,LOT   30 BLK    J,34,-118,"6,449,464","1,888,389",,"34.180811, -118.370982"
"2,464",3025-045-293,,L A City,LA City,Government,Government Parcel,,7048,unincorporated,236004,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,"2,361",0,0,0,0,0,0,0,"1,980","1,980",,,,,,,0,0,3025-045,3025-NDX,*SW 1/4 OF NE 1/4 OF SE 1/4 OF NW 1/4,,,,,OF SEC   13 T   6N R 11W,34,-117,"6,562,301","2,044,830",,"34.611255, -117.997890"
"6,735",5307-023-909,,L A City,LA City,Residential,Single,,4,LOS ANGELES,236000,010V,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,1266319360000,20091201,0,5307-023,5307-NDX,TR=35022 LOT 9,,,,,,34,-118,"6,509,613","1,858,102",,"34.098032, -118.171940"
"5,328",4379-001-905,,L A City S by S,LA City,Government,Government Parcel,,67,LOS ANGELES,236009,8800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,4379-001,4379-NDX,TRACT NO 1033 LOT 13 AND,,,,,LOT   14 BLK   88,34,-118,"6,424,863","1,866,271",,"34.119758, -118.451994"
"7,656",6020-013-901,,L A City,LA City,Government,Government Parcel,,6660,LOS ANGELES,236000,880V,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,0,0,,,,,,,0,0,6020-013,6020-NDX,THE MCCARTHY CO'S FLORENCE AVE HEIGHTS,,,,,LOT    3 BLK    7,33,-118,"6,473,397","1,811,011",,"33.968405, -118.291111"
